koi_score,koi_fpflag_nt,koi_model_snr,koi_fpflag_co,koi_fpflag_ss,koi_fpflag_ec,koi_duration_err2,koi_prad,koi_depth_err2,koi_tce_plnt_num,koi_steff_err1,koi_steff_err2,koi_prad_err2,koi_insol,koi_time0bk_err2,koi_disposition
1.0,0.0,95.6,0.0,0.0,0.0,-0.0303,2.09,-11.9,1.0,97.0,-97.0,-0.12,22.1,-0.000839,CONFIRMED
1.0,0.0,43.3,0.0,0.0,0.0,-0.0776,1.56,-14.8,3.0,97.0,-97.0,-0.09,4.79,-0.00271,CONFIRMED
0.996,0.0,49.0,0.0,0.0,0.0,-0.157,2.29,-26.9,2.0,97.0,-97.0,-0.13,0.48,-0.00334,CONFIRMED
0.0,1.0,9.9,0.0,0.0,0.0,-1.5,2.46,-81.2,1.0,163.0,-200.0,-0.37,0.91,-0.0265,FALSE POSITIVE
0.0,0.0,50.7,1.0,1.0,0.0,-0.134,4.06,-19.3,1.0,179.0,-224.0,-0.48,148.37,-0.00212,FALSE POSITIVE
0.997,0.0,70.0,0.0,0.0,0.0,-0.0866,4.52,-7.6,2.0,120.0,-147.0,-1.04,9.97,-0.00204,CONFIRMED
1.0,0.0,47.8,0.0,0.0,0.0,-0.0434,1.14,-15.4,1.0,75.0,-84.0,-0.13,10.93,-0.00126,CONFIRMED
1.0,0.0,47.1,0.0,0.0,0.0,-0.0582,1.29,-18.9,2.0,75.0,-84.0,-0.16,4.87,-0.00146,CONFIRMED
1.0,0.0,41.8,0.0,0.0,0.0,-0.0454,0.97,-13.1,3.0,75.0,-84.0,-0.12,25.26,-0.00137,CONFIRMED
0.999,0.0,33.9,0.0,0.0,0.0,-0.0756,1.15,-20.8,4.0,75.0,-84.0,-0.14,2.44,-0.00259,CONFIRMED
0.0,0.0,1703.2,0.0,1.0,0.0,-0.00637,17.53,-16.9,1.0,184.0,-220.0,-2.33,63.6,-6.81e-05,FALSE POSITIVE
0.017,0.0,44.4,1.0,0.0,0.0,-0.116,2.77,-10.3,2.0,184.0,-220.0,-0.37,329.86,-0.00197,FALSE POSITIVE
0.999,0.0,183.8,0.0,0.0,0.0,-0.0306,7.03,-29.4,1.0,112.0,-112.0,-0.84,2.93,-0.000599,CANDIDATE
0.563,0.0,100.5,0.0,0.0,0.0,-0.0563,2.59,-8.4,3.0,109.0,-109.0,-0.23,5.87,-0.00168,CONFIRMED
1.0,0.0,157.3,0.0,0.0,0.0,-0.0349,3.08,-10.9,1.0,102.0,-102.0,-0.12,21.86,-0.000596,CONFIRMED
0.966,0.0,10.1,0.0,0.0,0.0,-0.935,1.48,-25.0,1.0,191.0,-212.0,-0.2,18.87,-0.0417,CANDIDATE
1.0,0.0,54.0,0.0,0.0,0.0,-0.0406,2.75,-18.6,1.0,149.0,-166.0,-0.22,55.86,-0.0011,CONFIRMED
1.0,0.0,52.5,0.0,0.0,0.0,-0.0445,2.84,-11.1,1.0,106.0,-117.0,-0.38,142.23,-0.00144,CONFIRMED
0.999,0.0,31.5,0.0,0.0,0.0,-0.0765,2.7,-16.0,2.0,106.0,-117.0,-0.36,38.82,-0.00304,CONFIRMED
1.0,0.0,25.5,0.0,0.0,0.0,-0.333,4.24,-29.6,3.0,106.0,-117.0,-0.56,7.99,-0.00659,CONFIRMED
1.0,0.0,16.6,0.0,0.0,0.0,-0.0873,1.63,-10.5,4.0,106.0,-117.0,-0.22,401.23,-0.00334,CONFIRMED
0.368,1.0,9.3,0.0,0.0,0.0,-0.349,1.31,-34.7,2.0,166.0,-149.0,-0.11,19.53,-0.0123,FALSE POSITIVE
1.0,0.0,47.2,0.0,0.0,0.0,-0.0663,2.56,-14.7,1.0,181.0,-217.0,-0.27,110.54,-0.00181,CONFIRMED
1.0,0.0,251.9,0.0,0.0,0.0,-0.0145,2.1,-3.2,1.0,100.0,-111.0,-0.1,79.68,-0.00034,CONFIRMED
1.0,0.0,41.3,0.0,0.0,0.0,-0.124,2.76,-18.9,2.0,181.0,-217.0,-0.29,27.24,-0.00346,CONFIRMED
1.0,0.0,70.4,0.0,0.0,0.0,-0.0431,2.58,-13.3,1.0,81.0,-74.0,-0.19,37.95,-0.00119,CONFIRMED
1.0,0.0,33.1,0.0,0.0,0.0,-0.0411,1.61,-10.7,3.0,81.0,-74.0,-0.12,118.56,-0.00148,CONFIRMED
0.0,0.0,323.4,1.0,0.0,0.0,-0.0562,29.01,-37.3,1.0,181.0,-181.0,-2.38,956.61,-0.000557,FALSE POSITIVE
1.0,0.0,58.6,0.0,0.0,0.0,-0.0662,2.87,-8.4,1.0,122.0,-134.0,-0.42,203.48,-0.00182,CONFIRMED
1.0,0.0,21.3,0.0,0.0,0.0,-0.161,1.44,-6.5,2.0,122.0,-134.0,-0.21,566.38,-0.00544,CONFIRMED
1.0,0.0,70.5,0.0,0.0,0.0,-0.0453,2.96,-10.7,1.0,76.0,-84.0,-0.35,260.49,-0.00117,CONFIRMED
0.999,0.0,27.9,0.0,0.0,0.0,-0.0617,1.63,-8.8,2.0,76.0,-84.0,-0.19,1082.28,-0.00206,CONFIRMED
1.0,0.0,64.7,0.0,0.0,0.0,-0.0522,2.98,-17.7,1.0,79.0,-79.0,-0.22,20.66,-0.00138,CONFIRMED
0.998,0.0,6.7,0.0,0.0,0.0,-0.459,1.1,-30.3,2.0,116.0,-129.0,-0.09,6.08,-0.0146,CANDIDATE
0.766,0.0,54.2,0.0,0.0,0.0,-0.134,2.96,-22.4,2.0,102.0,-102.0,-0.12,2.67,-0.00188,CONFIRMED
0.0,0.0,258.5,0.0,0.0,0.0,-0.0237,12.23,-36.9,1.0,159.0,-176.0,-1.19,43.77,-0.000241,CANDIDATE
0.0,0.0,944.4,0.0,1.0,0.0,-0.0104,9.94,-15.9,1.0,175.0,-143.0,-1.3,23.8,-0.000139,FALSE POSITIVE
0.0,0.0,427.5,0.0,1.0,0.0,-0.0101,39.89,-23.4,1.0,161.0,-197.0,-3.77,47.49,-0.000187,FALSE POSITIVE
1.0,0.0,276.1,0.0,0.0,0.0,-0.0198,3.8,-11.1,1.0,131.0,-146.0,-0.38,82.31,-0.000221,CONFIRMED
0.553,0.0,12.2,0.0,0.0,0.0,-0.893,2.27,-13.6,2.0,178.0,-178.0,-0.98,26.91,-0.0196,CANDIDATE
0.0,0.0,43.0,1.0,0.0,1.0,-0.0318,1.74,-3.3,1.0,111.0,-136.0,-0.37,5207.55,-0.000983,FALSE POSITIVE
0.0,0.0,351.4,0.0,0.0,0.0,-0.0127,96.08,-3.5,1.0,225.0,-338.0,-45.5,3530.57,-0.000259,CANDIDATE
1.0,0.0,48.7,0.0,0.0,0.0,-0.0534,2.1,-16.8,1.0,71.0,-81.0,-0.07,62.21,-0.00153,CONFIRMED
1.0,0.0,45.3,0.0,0.0,0.0,-0.0602,2.34,-20.9,2.0,71.0,-81.0,-0.08,26.98,-0.00174,CONFIRMED
1.0,0.0,36.0,0.0,0.0,0.0,-0.0637,2.24,-22.3,1.0,85.0,-76.0,-0.13,18.05,-0.00182,CONFIRMED
0.294,1.0,8.6,0.0,0.0,0.0,-0.304,1.1,-15.8,2.0,181.0,-200.0,-0.14,175.17,-0.0106,FALSE POSITIVE
0.0,0.0,69.6,0.0,1.0,0.0,-0.0801,10.86,-188.0,1.0,158.0,-158.0,-0.88,78.87,-0.00159,FALSE POSITIVE
0.761,0.0,51.8,1.0,0.0,0.0,-0.0625,60.74,-24.1,1.0,179.0,-224.0,-6.84,493.38,-0.00116,FALSE POSITIVE
0.0,0.0,213.7,1.0,0.0,1.0,-0.0361,21.69,-11.3,1.0,145.0,-145.0,-1.93,572.53,-0.000618,FALSE POSITIVE
1.0,0.0,288.5,0.0,0.0,0.0,-0.0183,11.94,-46.8,1.0,195.0,-282.0,-1.54,261.94,-0.000167,CANDIDATE
0.0,0.0,125.3,1.0,0.0,0.0,-0.0195,4.69,-19.4,1.0,162.0,-223.0,-0.56,1791.61,-0.000335,FALSE POSITIVE
0.901,0.0,19.1,0.0,0.0,0.0,-0.312,0.69,-6.2,1.0,151.0,-136.0,-0.06,423.67,-0.011,CANDIDATE
1.0,0.0,39.4,0.0,0.0,0.0,-0.0956,3.46,-20.6,1.0,78.0,-78.0,-0.58,110.42,-0.00299,CONFIRMED
0.996,0.0,30.4,0.0,0.0,0.0,-0.0758,1.0,-4.4,2.0,101.0,-124.0,-0.05,284.49,-0.00283,CONFIRMED
1.0,0.0,52.2,0.0,0.0,0.0,-0.0929,2.88,-10.0,1.0,104.0,-116.0,-0.37,89.16,-0.00135,CONFIRMED
1.0,0.0,38.5,0.0,0.0,0.0,-0.111,3.2,-12.4,1.0,175.0,-213.0,-0.85,52.05,-0.00301,CONFIRMED
0.0,0.0,43.1,1.0,1.0,1.0,-0.105,3.69,-9.7,1.0,150.0,-166.0,-0.81,426.69,-0.0019,FALSE POSITIVE
0.376,1.0,16.9,0.0,0.0,0.0,-4.0,24.74,-37.8,2.0,175.0,-143.0,-4.31,26.57,-0.0651,FALSE POSITIVE
0.999,0.0,1055.9,0.0,1.0,0.0,-0.00595,9.11,-4.6,1.0,105.0,-117.0,-1.84,136.4,-0.000158,CONFIRMED
0.334,0.0,208.4,0.0,0.0,0.0,-0.0981,10.9,-37.8,1.0,102.0,-108.0,-1.72,0.8,-0.000999,CANDIDATE
1.0,0.0,58.5,0.0,0.0,0.0,-0.125,5.86,-44.8,1.0,104.0,-116.0,-0.5,1.57,-0.00128,CANDIDATE
1.0,0.0,92.6,0.0,0.0,0.0,-0.0585,6.95,-14.9,1.0,168.0,-151.0,-3.13,1052.15,-0.000506,CANDIDATE
1.0,0.0,76.1,0.0,0.0,0.0,-0.0351,3.07,-4.6,1.0,177.0,-243.0,-0.76,1769.83,-0.0011,CONFIRMED
0.005,1.0,9.2,0.0,0.0,0.0,-1.4,2.74,-97.0,2.0,166.0,-149.0,-0.21,0.57,-0.0301,FALSE POSITIVE
0.952,0.0,825.0,0.0,0.0,0.0,-0.0118,12.43,-21.1,1.0,111.0,-111.0,-1.22,11.73,-9.47e-05,CANDIDATE
1.0,0.0,15.1,0.0,0.0,0.0,-0.134,3.13,-23.8,1.0,77.0,-77.0,-0.73,988.44,-0.00393,CANDIDATE
0.994,0.0,25.3,0.0,0.0,0.0,-0.0849,2.68,-17.8,3.0,78.0,-78.0,-0.45,189.82,-0.00294,CONFIRMED
1.0,0.0,26.0,0.0,0.0,0.0,-0.148,3.57,-23.4,2.0,78.0,-78.0,-0.59,75.23,-0.00587,CONFIRMED
0.978,0.0,116.9,0.0,0.0,0.0,-0.0579,2.61,-5.6,2.0,108.0,-120.0,-0.3,16.6,-0.00125,CONFIRMED
0.957,0.0,7.9,0.0,0.0,0.0,-0.482,0.78,-30.3,1.0,78.0,-88.0,-0.04,5.38,-0.0126,CANDIDATE
0.992,0.0,23.7,0.0,0.0,0.0,-0.0853,2.42,-14.9,4.0,78.0,-78.0,-0.4,278.67,-0.00321,CONFIRMED
0.0,0.0,60.4,1.0,1.0,1.0,-0.0638,171.85,-28.5,1.0,143.0,-172.0,-14.4,145.61,-0.00137,FALSE POSITIVE
0.334,0.0,94.8,0.0,0.0,0.0,-0.148,3.12,-21.7,1.0,109.0,-89.0,-0.19,0.03,-0.00186,CANDIDATE
1.0,0.0,41.6,0.0,0.0,0.0,-0.059,1.34,-7.5,1.0,96.0,-118.0,-0.06,104.51,-0.00184,CONFIRMED
0.999,0.0,47.8,0.0,0.0,0.0,-0.171,3.25,-19.6,1.0,104.0,-115.0,-0.38,3.27,-0.00369,CONFIRMED
0.0,0.0,191.3,1.0,1.0,0.0,-0.0609,4.87,-17.4,1.0,164.0,-183.0,-0.5,222.45,-0.00107,FALSE POSITIVE
1.0,0.0,19.2,0.0,0.0,0.0,-0.145,2.52,-32.5,1.0,108.0,-133.0,-0.23,81.63,-0.00422,CONFIRMED
0.0,0.0,1898.4,0.0,1.0,0.0,-0.00475,55.2,-11.0,1.0,185.0,-278.0,-19.3,710.87,-4.75e-05,FALSE POSITIVE
1.0,0.0,64.4,0.0,0.0,0.0,-0.0375,3.54,-4.9,1.0,80.0,-80.0,-0.85,2121.23,-0.00111,CONFIRMED
1.0,0.0,38.4,0.0,0.0,0.0,-0.0724,1.53,-12.4,1.0,187.0,-187.0,-0.12,37.68,-0.00212,CONFIRMED
0.882,0.0,9.1,0.0,0.0,0.0,-0.303,1.11,-19.3,2.0,84.0,-76.0,-0.1,50.23,-0.0105,CONFIRMED
0.0,0.0,169.8,0.0,1.0,0.0,-0.0224,7.24,-12.4,1.0,172.0,-172.0,-0.55,1792.47,-0.000237,FALSE POSITIVE
1.0,0.0,168.3,0.0,0.0,0.0,-0.0238,3.53,-3.1,1.0,70.0,-79.0,-0.17,432.1,-0.000661,CONFIRMED
1.0,0.0,95.3,0.0,0.0,0.0,-0.052,2.83,-7.6,1.0,107.0,-119.0,-0.4,40.68,-0.00158,CONFIRMED
1.0,0.0,20.3,0.0,0.0,0.0,-0.203,1.21,-6.5,2.0,107.0,-119.0,-0.17,90.93,-0.00707,CONFIRMED
1.0,0.0,128.2,0.0,0.0,0.0,-0.0181,3.57,-10.1,1.0,166.0,-183.0,-0.3,1435.82,-0.000422,CONFIRMED
0.966,0.0,10.4,0.0,0.0,0.0,-0.221,1.23,-17.0,3.0,166.0,-183.0,-0.1,397.37,-0.0072,CANDIDATE
0.0,0.0,16.3,1.0,1.0,0.0,-0.107,0.94,-6.7,1.0,70.0,-88.0,-0.05,5914.13,-0.00356,FALSE POSITIVE
0.992,0.0,12.6,0.0,0.0,0.0,-0.197,1.41,-14.6,2.0,166.0,-183.0,-0.11,213.25,-0.00796,CONFIRMED
1.0,0.0,68.5,0.0,0.0,0.0,-0.0794,3.15,-25.3,1.0,100.0,-100.0,-0.14,77.91,-0.00101,CONFIRMED
1.0,0.0,41.7,0.0,0.0,0.0,-0.0569,2.39,-30.9,2.0,100.0,-100.0,-0.1,32.75,-0.0018,CONFIRMED
0.0,0.0,415.7,0.0,1.0,0.0,-0.064,7.37,-56.6,1.0,145.0,-162.0,-0.46,5.78,-0.000688,FALSE POSITIVE
1.0,0.0,97.2,0.0,0.0,0.0,-0.0408,2.9,-12.7,1.0,102.0,-125.0,-0.14,29.65,-0.00107,CONFIRMED
0.954,0.0,73.7,0.0,0.0,0.0,-0.134,3.51,-18.1,2.0,102.0,-125.0,-0.17,7.38,-0.00209,CONFIRMED
1.0,0.0,43.9,0.0,0.0,0.0,-0.0814,2.89,-11.9,1.0,110.0,-135.0,-0.34,111.12,-0.00261,CONFIRMED
1.0,0.0,59.9,0.0,0.0,0.0,-0.0469,2.43,-12.7,1.0,106.0,-106.0,-0.11,14.72,-0.00114,CONFIRMED
1.0,0.0,42.1,0.0,0.0,0.0,-0.0424,1.33,-5.0,1.0,103.0,-125.0,-0.07,730.86,-0.00131,CONFIRMED
1.0,0.0,36.0,0.0,0.0,0.0,-0.034,2.22,-12.5,2.0,103.0,-125.0,-0.12,297.73,-0.000888,CONFIRMED
0.813,0.0,7.3,0.0,0.0,0.0,-0.655,0.86,-7.8,2.0,77.0,-83.0,-0.08,348.11,-0.015,CANDIDATE
0.997,0.0,36.5,0.0,0.0,0.0,-0.126,1.95,-7.4,2.0,106.0,-142.0,-0.12,34.65,-0.00439,CONFIRMED
1.0,0.0,67.5,0.0,0.0,0.0,-0.0696,2.05,-6.3,1.0,106.0,-142.0,-0.12,78.01,-0.002,CONFIRMED
1.0,0.0,114.3,0.0,0.0,0.0,-0.0502,3.11,-9.2,1.0,103.0,-125.0,-0.15,48.91,-0.000957,CONFIRMED
1.0,0.0,23.9,0.0,0.0,0.0,-0.0838,1.39,-19.8,3.0,100.0,-100.0,-0.06,181.84,-0.0025,CONFIRMED
1.0,0.0,16.1,0.0,0.0,0.0,-0.0853,2.14,-53.3,4.0,100.0,-100.0,-0.09,16.91,-0.00288,CONFIRMED
0.005,1.0,8.6,0.0,0.0,0.0,-0.286,2.05,-58.1,5.0,110.0,-110.0,-0.16,4.69,-0.00908,FALSE POSITIVE
1.0,0.0,64.5,0.0,0.0,0.0,-0.0619,3.08,-19.7,1.0,161.0,-179.0,-0.28,34.07,-0.00188,CONFIRMED
0.99,0.0,126.8,0.0,0.0,0.0,-0.0312,2.75,-6.0,1.0,105.0,-117.0,-0.28,15.17,-0.000981,CONFIRMED
0.974,0.0,14.9,0.0,0.0,0.0,-0.121,2.54,-55.7,2.0,161.0,-179.0,-0.23,8.38,-0.0042,CANDIDATE
1.0,0.0,125.9,0.0,0.0,0.0,-0.0702,16.89,-19.4,1.0,120.0,-133.0,-4.29,1466.1,-0.00101,CANDIDATE
1.0,0.0,58.3,0.0,0.0,0.0,-0.0573,2.73,-26.2,1.0,82.0,-82.0,-0.12,10.3,-0.00145,CANDIDATE
0.0,0.0,37.8,1.0,0.0,1.0,-0.0583,1.26,-6.4,1.0,143.0,-179.0,-0.12,331.98,-0.00157,FALSE POSITIVE
0.0,0.0,47.8,0.0,1.0,0.0,-0.0503,1.47,-9.7,1.0,185.0,-185.0,-0.12,770.31,-0.00131,FALSE POSITIVE
0.0,0.0,1283.6,1.0,1.0,0.0,-0.0106,17.09,-22.5,1.0,77.0,-77.0,-2.65,20.32,-0.000113,FALSE POSITIVE
1.0,0.0,79.8,0.0,0.0,0.0,-0.0455,2.16,-8.6,1.0,103.0,-115.0,-0.19,23.92,-0.00135,CONFIRMED
0.193,0.0,46.7,1.0,0.0,0.0,-0.0689,2.61,-3.4,1.0,181.0,-217.0,-0.79,718.45,-0.00261,FALSE POSITIVE
0.529,0.0,11.4,0.0,0.0,0.0,-0.335,3.58,-201.0,2.0,154.0,-170.0,-0.32,2.18,-0.113,CANDIDATE
0.955,0.0,103.1,0.0,0.0,0.0,-0.0447,3.62,-5.4,1.0,104.0,-115.0,-0.77,1218.88,-0.000878,CONFIRMED
1.0,0.0,144.2,0.0,0.0,0.0,-0.0231,3.33,-3.8,1.0,78.0,-78.0,-0.17,136.42,-0.000688,CONFIRMED
0.0,0.0,550.2,0.0,1.0,0.0,-0.00805,120.02,-18.5,1.0,213.0,-213.0,-45.9,279.33,-0.000115,FALSE POSITIVE
1.0,0.0,51.9,0.0,0.0,0.0,-0.143,5.19,-50.9,1.0,157.0,-157.0,-0.55,18.14,-0.00268,CANDIDATE
1.0,0.0,40.2,0.0,0.0,0.0,-0.0672,2.33,-39.1,1.0,82.0,-82.0,-0.11,6.79,-0.00184,CONFIRMED
1.0,0.0,24.2,0.0,0.0,0.0,-0.114,1.44,-27.7,2.0,82.0,-82.0,-0.07,26.64,-0.00317,CONFIRMED
0.0,0.0,125.6,0.0,1.0,0.0,-0.0549,5.16,-35.4,1.0,158.0,-158.0,-0.42,32.22,-0.000744,FALSE POSITIVE
1.0,0.0,51.4,0.0,0.0,0.0,-0.0456,2.98,-25.6,1.0,90.0,-136.0,-0.15,86.46,-0.00123,CONFIRMED
0.886,0.0,28.5,0.0,0.0,0.0,-0.0795,1.95,-7.4,2.0,105.0,-129.0,-0.37,257.22,-0.00246,CONFIRMED
1.0,0.0,38.3,0.0,0.0,0.0,-0.121,2.01,-7.2,1.0,105.0,-129.0,-0.38,65.26,-0.00388,CONFIRMED
0.0,0.0,1670.6,0.0,1.0,0.0,-0.00244,60.05,-14.9,1.0,102.0,-141.0,-7.05,1344.31,-4.58e-05,FALSE POSITIVE
1.0,0.0,66.2,0.0,0.0,0.0,-0.0464,2.06,-3.5,1.0,108.0,-132.0,-0.43,694.32,-0.00154,CONFIRMED
0.0,0.0,150.5,0.0,0.0,0.0,0.0,15.45,-60.9,1.0,177.0,-196.0,-6.16,1427.2,-0.00577,CANDIDATE
0.0,0.0,294.4,0.0,1.0,0.0,-0.235,116.93,-17.6,1.0,213.0,-213.0,-66.0,2150.63,-0.0027,FALSE POSITIVE
1.0,0.0,51.8,0.0,0.0,0.0,-0.0493,2.23,-11.6,1.0,113.0,-113.0,-0.1,18.22,-0.00136,CONFIRMED
1.0,0.0,42.0,0.0,0.0,0.0,-0.0609,1.42,-6.2,2.0,113.0,-113.0,-0.07,89.47,-0.00194,CONFIRMED
0.997,0.0,30.5,0.0,0.0,0.0,-0.0894,1.21,-6.9,3.0,113.0,-113.0,-0.05,49.12,-0.0028,CONFIRMED
0.976,0.0,25.0,0.0,0.0,0.0,-0.124,1.45,-12.5,4.0,113.0,-113.0,-0.07,6.34,-0.00431,CONFIRMED
1.0,0.0,41.3,0.0,0.0,0.0,-0.0504,2.78,-26.9,2.0,90.0,-136.0,-0.13,61.8,-0.00165,CONFIRMED
0.999,0.0,65.2,0.0,0.0,0.0,-0.0279,1.39,-13.7,1.0,75.0,-84.0,-0.12,135.97,-0.000744,CONFIRMED
0.998,0.0,9.1,0.0,0.0,0.0,-1.7,2.47,-9.6,3.0,168.0,-140.0,-1.5,56.48,-0.0525,CANDIDATE
1.0,0.0,36.2,0.0,0.0,0.0,-0.0632,2.44,-29.1,1.0,131.0,-146.0,-0.17,16.38,-0.00252,CONFIRMED
0.0,0.0,1144.3,0.0,1.0,0.0,-0.0069,21.55,-52.6,1.0,156.0,-173.0,-1.93,30.96,-9.05e-05,FALSE POSITIVE
1.0,0.0,67.9,0.0,0.0,0.0,-0.0766,2.71,-5.0,1.0,110.0,-135.0,-0.41,97.94,-0.0024,CONFIRMED
1.0,0.0,473.2,0.0,0.0,0.0,-0.00554,3.27,-2.3,1.0,103.0,-114.0,-0.33,1372.87,-0.000136,CONFIRMED
1.0,0.0,96.3,0.0,0.0,0.0,-0.0248,5.15,-10.9,1.0,111.0,-91.0,-2.23,159.04,-0.000604,CONFIRMED
0.0,0.0,60.9,1.0,1.0,1.0,-0.0695,5.45,-55.3,1.0,72.0,-84.0,-0.32,18.24,-0.000832,FALSE POSITIVE
1.0,0.0,195.9,0.0,0.0,0.0,-0.0199,4.43,-18.3,1.0,106.0,-106.0,-0.23,33.64,-0.000393,CONFIRMED
1.0,0.0,99.7,0.0,0.0,0.0,-0.026,1.98,-10.2,1.0,98.0,-98.0,-0.08,15.72,-0.000765,CONFIRMED
0.0,0.0,2.6,1.0,0.0,0.0,-0.142,1.42,-20.75,4.0,143.0,-161.0,-0.1,135.81,-0.00413,FALSE POSITIVE
1.0,0.0,73.0,0.0,0.0,0.0,-0.0331,1.33,-6.7,2.0,98.0,-98.0,-0.06,73.38,-0.000937,CONFIRMED
0.994,0.0,46.3,0.0,0.0,0.0,-0.102,1.72,-15.6,3.0,98.0,-98.0,-0.07,1.24,-0.00317,CONFIRMED
0.0,0.0,79.3,1.0,1.0,1.0,-0.646,66.76,-5.1,1.0,191.0,-175.0,-45.8,9187.9,-0.00334,FALSE POSITIVE
1.0,0.0,184.6,0.0,0.0,0.0,-0.119,5.47,-7.7,2.0,78.0,-78.0,-0.28,5.41,-0.000447,CONFIRMED
0.0,0.0,44.4,1.0,0.0,0.0,-0.0449,1.84,-3.6,1.0,181.0,-227.0,-0.51,6108.26,-0.00127,FALSE POSITIVE
0.0,0.0,43.1,1.0,1.0,0.0,-0.0475,1.41,-4.3,1.0,80.0,-87.0,-0.15,3689.22,-0.00114,FALSE POSITIVE
1.0,0.0,37.5,0.0,0.0,0.0,-0.0844,1.75,-10.4,1.0,113.0,-113.0,-0.13,125.48,-0.00238,CONFIRMED
1.0,0.0,13.6,0.0,0.0,0.0,-0.0952,1.72,-21.0,2.0,113.0,-113.0,-0.13,99.68,-0.00277,CONFIRMED
1.0,0.0,78.4,0.0,0.0,0.0,-0.0797,2.68,-5.5,1.0,109.0,-133.0,-0.25,51.47,-0.00159,CONFIRMED
0.97,0.0,46.3,0.0,0.0,0.0,-0.152,2.47,-8.1,2.0,109.0,-133.0,-0.23,4.81,-0.00589,CONFIRMED
0.0,0.0,109.2,0.0,1.0,0.0,-0.0249,384.26,-42.5,1.0,148.0,-204.0,-218.0,161806.81,-0.000446,FALSE POSITIVE
1.0,0.0,58.4,0.0,0.0,0.0,-0.0405,2.47,-13.6,1.0,106.0,-106.0,-0.12,27.09,-0.00131,CONFIRMED
0.0,0.0,237.4,1.0,0.0,0.0,-0.0265,5.89,-9.4,1.0,160.0,-240.0,-0.99,7026.31,-0.00034,FALSE POSITIVE
0.0,0.0,1230.7,0.0,1.0,0.0,-0.0101,42.19,-54.6,1.0,189.0,-236.0,-8.43,93.74,-0.000117,FALSE POSITIVE
1.0,0.0,117.3,0.0,0.0,0.0,-0.0374,4.76,-7.0,1.0,117.0,-117.0,-1.17,125.14,-0.00121,CONFIRMED
0.997,0.0,66.5,0.0,0.0,0.0,-0.0751,3.92,-8.3,2.0,117.0,-117.0,-0.97,53.8,-0.00262,CONFIRMED
0.141,0.0,8.8,0.0,1.0,0.0,-0.367,0.64,-8.2,2.0,140.0,-175.0,-0.07,2794.84,-0.0131,FALSE POSITIVE
0.001,0.0,83.3,1.0,0.0,0.0,-0.0804,2.72,-5.8,1.0,70.0,-101.0,-0.18,2745.66,-0.000911,FALSE POSITIVE
0.992,0.0,68.0,0.0,0.0,0.0,-0.0314,1.53,-9.3,1.0,93.0,-93.0,-0.04,97.72,-0.000857,CONFIRMED
0.491,0.0,29.3,0.0,0.0,0.0,-0.069,0.98,-3.0,2.0,103.0,-114.0,-0.1,442.08,-0.00255,CONFIRMED
1.0,0.0,60.0,0.0,0.0,0.0,-0.044,1.88,-14.6,2.0,93.0,-93.0,-0.05,15.37,-0.00119,CONFIRMED
1.0,0.0,75.4,0.0,0.0,0.0,-0.0263,2.61,-7.6,1.0,105.0,-117.0,-0.35,692.32,-0.000771,CONFIRMED
0.999,0.0,57.6,0.0,0.0,0.0,-0.0806,3.55,-8.0,3.0,117.0,-117.0,-0.87,75.59,-0.00269,CONFIRMED
1.0,0.0,48.8,0.0,0.0,0.0,-0.0582,2.82,-5.9,4.0,117.0,-117.0,-0.7,244.58,-0.00215,CONFIRMED
0.997,0.0,27.3,0.0,0.0,0.0,-0.0587,1.85,-4.6,5.0,117.0,-117.0,-0.46,752.7,-0.00232,CONFIRMED
1.0,0.0,85.7,0.0,0.0,0.0,-0.0518,2.95,-7.4,1.0,134.0,-134.0,-0.46,104.04,-0.00158,CONFIRMED
0.952,0.0,9.6,0.0,0.0,0.0,-0.208,0.79,-12.1,2.0,163.0,-181.0,-0.06,515.92,-0.00688,CANDIDATE
0.0,0.0,53.1,1.0,1.0,0.0,-0.0902,25.79,-4.4,1.0,169.0,-188.0,-5.28,417.97,-0.00157,FALSE POSITIVE
1.0,0.0,58.8,0.0,0.0,0.0,-0.0362,2.54,-9.2,2.0,105.0,-117.0,-0.34,341.68,-0.000955,CONFIRMED
1.0,0.0,18.5,0.0,0.0,0.0,-0.157,1.37,-9.5,3.0,105.0,-117.0,-0.18,126.21,-0.00529,CONFIRMED
0.984,0.0,46.9,0.0,0.0,0.0,-0.0625,5.86,-8.4,1.0,119.0,-108.0,-2.22,238.21,-0.00204,CONFIRMED
1.0,0.0,77.9,0.0,0.0,0.0,-0.0618,2.32,-4.4,1.0,120.0,-76.0,-0.55,360.77,-0.00177,CONFIRMED
0.0,0.0,7.5,0.0,0.0,0.0,-5.5,1.86,-43.0,1.0,84.0,-67.0,-0.36,2.0,-0.0939,CANDIDATE
1.0,0.0,41.1,0.0,0.0,0.0,-0.0696,2.71,-10.3,1.0,105.0,-117.0,-0.45,111.24,-0.00228,CONFIRMED
1.0,0.0,55.1,0.0,0.0,0.0,-0.0656,2.12,-6.0,2.0,134.0,-134.0,-0.33,308.61,-0.00224,CONFIRMED
1.0,0.0,67.3,0.0,0.0,0.0,-0.0447,2.17,-11.4,1.0,106.0,-106.0,-0.15,25.63,-0.00132,CONFIRMED
1.0,0.0,49.0,0.0,0.0,0.0,-0.0539,2.12,-3.5,1.0,124.0,-124.0,-0.43,942.35,-0.00178,CONFIRMED
